    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   10,     13.05,        1,   293296,   2.7273,   313074,      248,     0000, 3.4095248e-06,        0,        0,        2,   273989,   272937,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   11,    14.055,        0,   301745,   2.8000,   322080,      254,     0000,        0,        0,        0,        3,   281986,   280475,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   12,     15.06,        2,   309464,   2.8727,   330342,      263,     0000, 6.4627873e-06,        0,        0,        4,   288900,   287930,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   13,    16.065,        0,   317253,   2.9455,   338668,      268,     0000,        0,        0,        0,        2,   295871,   295570,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   14,     17.07,        0,   324750,   3.0182,   346650,      276,     0000,        0,        0,        0,        1,   302949,   302424,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   15,    18.075,        1,   332252,   3.0909,   354620,      282,     0000, 3.0097637e-06,        0,        0,        1,   310034,   309337,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   16,     19.08,        0,   339998,   3.1636,   362938,      290,     0000,        0,        0,        0,        2,   317316,   316690,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   17,    20.085,        2,   348080,   3.2364,   371563,      296,     0000, 5.7458056e-06,        0,        0,        6,   325115,   324018,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   18,     21.09,        4,   355499,   3.3091,   379482,      304,     0000, 1.125179e-05,        0,        0,        6,   332238,   330772,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   19,    22.095,        0,   363418,   3.3818,   387929,      311,     0000,        0,        0,        0,        1,   339605,   338220,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20,      23.1,        1,   371641,   3.4545,   396770,      315,     0000, 2.6907688e-06,        0,        0,        2,   347482,   345870,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21,    24.105,        1,   380847,   3.5273,   406576,      323,     0000, 2.6257263e-06,        0,        0,        6,   355886,   354646,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22,     25.11,        1,   391016,   3.6000,   417416,      329,     0000, 2.5574401e-06,        0,        0,        5,   365080,   364379,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23,    26.115,        1,   400270,   3.6727,   427311,      338,     0000, 2.4983136e-06,        0,        0,        3,   373950,   372773,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24,     27.12,        1,   407122,   3.7455,   434683,      347,     0000, 2.4562662e-06,        0,        0,        3,   380227,   379403,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25,    28.125,        2,   415164,   3.8182,   443342,      353,     0000, 4.8173734e-06,        0,        0,        5,   388042,   386516,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26,     29.13,        1,   423131,   3.8909,   451765,      360,     0000, 2.3633343e-06,        0,        0,        5,   395378,   394040,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27,    30.135,        1,   431406,   3.9636,   460651,      367,     0000, 2.3180021e-06,        0,        0,        7,   403135,   401935,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28,     31.14,        2,   438884,   4.0364,   468639,      376,     0000, 4.5570128e-06,        0,        0,        4,   410663,   408483,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29,    32.145,        0,   446884,   4.1091,   477174,      381,     0000,        0,        0,        0,        2,   418185,   416151,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30,     33.15,        1,   454398,   4.1818,   485190,      390,     0000, 2.2007139e-06,        0,        0,        1,   425087,   423627,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31,    34.155,        1,   462329,   4.2545,   493746,      396,     0000, 2.1629619e-06,        0,        0,        2,   432697,   431224,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32,     35.16,        1,   469426,   4.3273,   501290,      399,     0000, 2.1302612e-06,        0,        0,        1,   439468,   438480,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33,    36.165,        0,   477838,   4.4000,   510277,      405,     0000,        0,        0,        0,        3,   447880,   446525,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34,     37.17,        2,   485637,   4.4727,   518544,      413,     0000, 4.1183024e-06,        0,        0,        6,   455425,   454286,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35,    38.175,        0,   493384,   4.5455,   526844,      419,     0000,        0,        0,        0,        3,   462828,   461777,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36,     39.18,        1,   501165,   4.6182,   535251,      425,     0000, 1.9953508e-06,        0,        0,        4,   470483,   468956,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37,    40.185,        1,   509262,   4.6909,   543835,      432,     0000, 1.9636258e-06,        0,        0,        1,   477870,   476788,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38,     41.19,        3,   517105,   4.7636,   552221,      439,     0000, 5.8015297e-06,        0,        0,        4,   485515,   483720,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39,    42.195,        0,   524887,   4.8364,   560575,      443,     0000,        0,        0,        0,        2,   492944,   490723,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40,      43.2,        0,   532940,   4.9091,   569148,      449,     0000,        0,        0,        0,        5,   500758,   498154,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41,    44.205,        1,   539773,   4.9818,   576482,      457,     0000, 1.8526306e-06,        0,        0,        8,   507185,   505201,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42,     45.21,        3,   548224,   5.0545,   585618,      465,     0000, 5.4722157e-06,        0,        0,        9,   515305,   513594,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43,    46.215,        0,   555932,   5.1273,   593759,      470,     0000,        0,        0,        0,        3,   522724,   520906,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44,     47.22,        0,   563190,   5.2000,   601492,      473,     0000,        0,        0,        0,        5,   529212,   528142,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45,    48.225,        0,   571132,   5.2727,   610096,      480,     0000,        0,        0,        0,        3,   537109,   535002,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46,     49.23,        0,   579140,   5.3455,   618553,      488,     0000,        0,        0,        0,        3,   544430,   542267,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47,    50.235,        1,   586785,   5.4182,   626775,      494,     0000, 1.7042017e-06,        0,        0,        6,   551211,   549863,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48,     51.24,        0,   594107,   5.4909,   634594,      500,     0000,        0,        0,        0,        4,   558005,   556396,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49,    52.245,        0,   602548,   5.5636,   643644,      509,     0000,        0,        0,        0,        1,   565917,   564259,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50,     53.25,        1,   610234,   5.6364,   651839,      519,     0000, 1.6387156e-06,        0,        0,        1,   573167,   571711,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51,    54.255,        0,   617706,   5.7091,   659860,      522,     0000,        0,        0,        0,        3,   580120,   578537,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52,     55.26,        0,   625519,   5.7818,   668205,      528,     0000,        0,        0,        0,        1,   587105,   585295,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53,    56.265,        1,   633286,   5.8545,   676444,      533,     0000, 1.5790654e-06,        0,        0,        4,   594497,   591578,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54,     57.27,        1,   640568,   5.9273,   684224,      539,     0000, 1.5611145e-06,        0,        0,        5,   600284,   599560,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55,    58.275,        2,   648831,   6.0000,   693050,      539,     0000, 3.0824668e-06,        0,        0,        8,   608077,   605469,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56,     59.28,        1,   656960,   6.0727,   701832,      546,     0000, 1.5221627e-06,        0,        0,        5,   614182,   611620,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57,    60.285,        0,   664629,   6.1455,   710008,      553,     0000,        0,        0,        0,        7,   619908,   617894,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58,     61.29,        2,   672135,   6.2182,   718068,      555,     0000, 2.9755927e-06,        0,        0,       11,   626587,   624686,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59,    62.295,        3,   679887,   6.2909,   726283,      559,     0000, 4.412498e-06,        0,        0,        9,   633450,   632251,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60,      63.3,        4,   686884,   6.3636,   733794,      569,     0000, 5.8233996e-06,        0,        0,       10,   640429,   638717,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61,    64.305,        1,   694258,   6.4364,   741702,      576,     0000, 1.4403867e-06,        0,        0,        5,   647264,   645430,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62,     65.31,        1,   702347,   6.5091,   750390,      584,     0000, 1.4237976e-06,        0,        0,        4,   654864,   652893,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63,    66.315,        0,   710036,   6.5818,   758539,      591,     0000,        0,        0,        0,        6,   661825,   660271,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64,     67.32,        3,   716953,   6.6545,   765936,      597,     0000, 4.1843747e-06,        0,        0,       10,   668795,   666430,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65,    68.325,        3,   724423,   6.7273,   773962,      606,     0000, 4.1412269e-06,        0,        0,        5,   675390,   673323,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66,     69.33,        1,   731839,   6.8000,   781826,      606,     0000, 1.3664208e-06,        0,        0,        2,   682028,   680064,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67,    70.335,        0,   739917,   6.8727,   790497,      612,     0000,        0,        0,        0,        4,   690112,   687915,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68,     71.34,        1,   747771,   6.9455,   798922,      622,     0000, 1.3373078e-06,        0,        0,        5,   698503,   696203,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69,    72.345,        3,   757488,   7.0182,   809298,      629,     0000, 3.9604588e-06,        0,        0,        4,   708869,   704808,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70,     73.35,        0,   771993,   7.0909,   824838,      641,     0000,        0,        0,        0,        7,   722502,   719479,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71,    74.355,        1,   780064,   7.1636,   833465,      646,     0000, 1.2819461e-06,        0,        0,        9,   730243,   728578,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72,     75.36,        2,   788139,   7.2364,   842148,      652,     0000, 2.5376234e-06,        0,        0,        5,   739343,   736153,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73,    76.365,        4,   795946,   7.3091,   850530,      654,     0000, 5.0254666e-06,        0,        0,       12,   746840,   743886,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74,     77.37,        0,   803996,   7.3818,   859176,      656,     0000,        0,        0,        0,        4,   754376,   751504,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75,    78.375,        1,   811429,   7.4545,   867109,      661,     0000, 1.2323937e-06,        0,        0,        5,   761494,   758094,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76,     79.38,        2,   819412,   7.5273,   875630,      670,     0000, 2.4407746e-06,        0,        0,        4,   768224,   766139,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77,    80.385,        3,   826954,   7.6000,   883692,      681,     0000, 3.6277713e-06,        0,        0,        8,   776609,   772144,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78,     81.39,        2,   835803,   7.6727,   893209,      689,     0000, 2.3929084e-06,        0,        0,        5,   785075,   781442,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79,    82.395,        1,   842674,   7.7455,   900576,      702,     0000, 1.1866985e-06,        0,        0,        6,   790976,   788219,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80,      83.4,        3,   850832,   7.8182,   909281,      707,     0000, 3.5259605e-06,        0,        0,        7,   798625,   795553,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81,    84.405,        1,   858302,   7.8909,   917199,      710,     0000, 1.1650911e-06,        0,        0,        3,   805763,   802662,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82,     85.41,        1,   866637,   7.9636,   926176,      716,     0000, 1.1538857e-06,        0,        0,        6,   813943,   809780,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83,    86.415,        3,   875975,   8.0364,   936129,      723,     0000, 3.4247553e-06,        0,        0,       13,   821737,   819310,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84,     87.42,        3,   882724,   8.1091,   943317,      726,     0000, 3.3985708e-06,        0,        0,        8,   827859,   825032,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85,    88.425,        3,   890258,   8.1818,   951553,      735,     0000, 3.3698097e-06,        0,        0,        6,   834975,   832439,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   86,     89.43,        1,   899082,   8.2545,   961004,      745,     0000, 1.1122456e-06,        0,        0,        4,   843059,   840522,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   87,    90.435,        5,   906514,   8.3273,   968783,      749,     0000, 5.5156346e-06,        0,        0,       10,   850490,   846932,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   88,     91.44,        3,   914560,   8.4000,   977488,      750,     0000, 3.2802659e-06,        0,        0,       10,   857629,   854486,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
