    #,   Gonio_Y, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   10, -0.513587984,        0,    57682,   1.0000,    61661,    60660,     0000,        0,        0,        0,        1,   106065,   105762,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   11, -0.463295985,        0,    57642,   1.0000,    61616,    60570,     0000,        0,        0,        0,        0,   105955,   105756,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   12, -0.414527987,        1,    57616,   1.0000,    61581,    60745,     0000, 1.735629e-05,        0,        0,        1,   105950,   105680,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   13, -0.364235988,        0,    57685,   1.0000,    61656,    60720,     0000,        0,        0,        0,        0,   106072,   105850,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   14, -0.31394399,        0,    57683,   1.0000,    61628,    60707,     0000,        0,        0,        0,        2,   106091,   105763,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   15, -0.263651992,        0,    57639,   1.0000,    61593,    60575,     0000,        0,        0,        0,        0,   106048,   105785,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   16, -0.213359993,        0,    57623,   1.0000,    61582,    60632,     0000,        0,        0,        0,        0,   105912,   105754,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   17, -0.164591995,        1,    57629,   1.0000,    61597,    60656,     0000, 1.7352375e-05,        0,        0,        2,   105930,   105759,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   18, -0.114299996,        0,    57643,   1.0000,    61605,    60567,     0000,        0,        0,        0,        2,   106080,   105717,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   19, -0.064007998,        0,    57589,   1.0000,    61546,    60626,     0000,        0,        0,        0,        0,   106117,   105648,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20, -0.0137159996,        0,    57632,   1.0000,    61569,    60612,     0000,        0,        0,        0,        0,   106104,   105755,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21, 0.0365759988,        0,    57612,   1.0000,    61545,    60570,     0000,        0,        0,        0,        2,   106123,   105757,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22, 0.0868679972,        0,    57581,   1.0000,    61512,    59884,     0000,        0,        0,        0,        0,   106119,   105760,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23, 0.135635996,        0,    57582,   1.0000,    61520,    58056,     0000,        0,        0,        0,        1,   106038,   105717,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24, 0.185927994,        0,    57551,   1.0000,    61489,    55210,     0000,        0,        0,        0,        1,   105904,   105785,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25, 0.236219992,        0,    57602,   1.0000,    61555,    52442,     0000,        0,        0,        0,        0,   106146,   105816,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26, 0.286511991,        0,    57581,   1.0000,    61509,    50592,     0000,        0,        0,        0,        1,   106236,   105691,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27, 0.336803989,        0,    57624,   1.0000,    61546,    49360,     0000,        0,        0,        0,        1,   106150,   105739,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28, 0.385571988,        0,    57643,   1.0000,    61562,    48502,     0000,        0,        0,        0,        0,   106186,   105827,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29, 0.435863986,        0,    57604,   1.0000,    61528,    48140,     0000,        0,        0,        0,        0,   106055,   105742,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30, 0.486155984,        0,    57606,   1.0000,    61537,    48163,     0000,        0,        0,        0,        0,   105968,   105710,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31, 0.536447983,        0,    57614,   1.0000,    61555,    48193,     0000,        0,        0,        0,        1,   106002,   105683,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32, 0.586739981,        0,    57563,   1.0000,    61517,    48489,     0000,        0,        0,        0,        1,   105980,   105598,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33, 0.63550798,        0,    57512,   1.0000,    61446,    49429,     0000,        0,        0,        0,        0,   105858,   105479,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34, 0.685799978,        0,    57488,   1.0000,    61426,    50973,     0000,        0,        0,        0,        3,   105843,   105371,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35, 0.736091976,        0,    57488,   1.0000,    61437,    53135,     0000,        0,        0,        0,        0,   105762,   105392,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36, 0.786383975,        0,    57536,   1.0000,    61477,    55872,     0000,        0,        0,        0,        0,   105735,   105426,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37, 0.836675973,        0,    57552,   1.0000,    61483,    58764,     0000,        0,        0,        0,        0,   105886,   105301,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38, 0.885443972,        0,    57637,   1.0000,    61579,    60338,     0000,        0,        0,        0,        0,   105932,   105367,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39, 0.93573597,        0,    57599,   1.0000,    61547,    60629,     0000,        0,        0,        0,        1,   105750,   105382,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40, 0.986027968,        0,    57612,   1.0000,    61572,    60538,     0000,        0,        0,        0,        0,   105714,   105306,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41, 1.03631997,        0,    57580,   1.0000,    61530,    60611,     0000,        0,        0,        0,        2,   105714,   105182,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42, 1.08661197,        0,    57541,   1.0000,    61481,    60432,     0000,        0,        0,        0,        1,   105725,   105041,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43, 1.13690396,        1,    57536,   1.0000,    61490,    60655,     0000, 1.7380423e-05,        0,        0,        2,   105650,   105107,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44, 1.18567196,        0,    57619,   1.0000,    61560,    60623,     0000,        0,        0,        0,        2,   105667,   105284,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45, 1.23596396,        0,    57603,   1.0000,    61557,    60552,     0000,        0,        0,        0,        1,   105567,   105276,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46, 1.28625596,        1,    57576,   1.0000,    61524,    60533,     0000, 1.7368348e-05,        0,        0,        2,   105520,   105106,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47, 1.33654796,        0,    57546,   1.0000,    61482,    60511,     0000,        0,        0,        0,        2,   105365,   105007,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48, 1.38683996,        0,    57528,   1.0000,    61460,    60618,     0000,        0,        0,        0,        1,   105385,   105019,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49, 1.43560795,        0,    57647,   1.0000,    61566,    60660,     0000,        0,        0,        0,        0,   105668,   105168,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50, 1.48589995,        0,    57634,   1.0000,    61565,    60512,     0000,        0,        0,        0,        0,   105591,   105218,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51, 1.53619195,        0,    57592,   1.0000,    61527,    60472,     0000,        0,        0,        0,        0,   105403,   105182,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52, 1.58648395,        2,    57542,   1.0000,    61465,    60560,     0000, 3.4757221e-05,        0,        0,        4,   105323,   105116,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53, 1.63677595,        0,    57616,   1.0000,    61548,    60632,     0000,        0,        0,        0,        1,   105405,   105214,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54, 1.68554395,        0,    57617,   1.0000,    61542,    60567,     0000,        0,        0,        0,        1,   105413,   105106,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55, 1.73583594,        0,    57590,   1.0000,    61520,    60579,     0000,        0,        0,        0,        1,   105432,   105110,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56, 1.78612794,        0,    57556,   1.0000,    61490,    60555,     0000,        0,        0,        0,        0,   105367,   105088,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57, 1.83641994,        0,    57552,   1.0000,    61481,    60562,     0000,        0,        0,        0,        0,   105389,   104997,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58, 1.88671194,        2,    57593,   1.0000,    61521,    60631,     0000, 3.4726442e-05,        0,        0,        2,   105476,   105146,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59, 1.93547994,        0,    57539,   1.0000,    61475,    60384,     0000,        0,        0,        0,        0,   105297,   105122,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60, 1.98577194,        1,    57512,   1.0000,    61443,    60600,     0000, 1.7387676e-05,        0,        0,        2,   105341,   105060,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
