    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   10,     13.05,        1,   307282,   2.7273,   328491,      262,     0000, 3.2543397e-06,        0,        0,        2,   285145,   283943,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   11,    14.055,        0,   315690,   2.8000,   337513,      267,     0000,        0,        0,        0,        1,   293087,   291576,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   12,     15.06,        2,   324226,   2.8727,   346602,      274,     0000, 6.1685368e-06,        0,        0,        5,   300863,   299776,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   13,    16.065,        1,   331982,   2.9455,   354861,      282,     0000, 3.0122115e-06,        0,        0,        2,   308077,   307206,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   14,     17.07,        1,   340486,   3.0182,   363964,      288,     0000, 2.9369783e-06,        0,        0,        2,   316383,   314928,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   15,    18.075,        1,   348565,   3.0909,   372677,      295,     0000, 2.8689054e-06,        0,        0,        5,   323786,   322615,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   16,     19.08,        2,   356843,   3.1636,   381420,      301,     0000, 5.6047057e-06,        0,        0,        2,   331622,   330148,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   17,    20.085,        1,   364648,   3.2364,   389823,      307,     0000, 2.7423707e-06,        0,        0,        1,   338855,   337860,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   18,     21.09,        1,   372828,   3.3091,   398588,      312,     0000, 2.682202e-06,        0,        0,        1,   346802,   345587,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   19,    22.095,        6,   381311,   3.3818,   407665,      319,     0000, 1.5735187e-05,        0,        0,        8,   355279,   353288,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20,      23.1,        0,   389566,   3.4545,   416514,      326,     0000,        0,        0,        0,        2,   362825,   361453,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21,    24.105,        1,   397616,   3.5273,   425083,      332,     0000, 2.5149893e-06,        0,        0,        2,   370540,   369063,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22,     25.11,        1,   405561,   3.6000,   433653,      341,     0000, 2.4657203e-06,        0,        0,        1,   378126,   376724,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23,    26.115,        0,   413636,   3.6727,   442221,      348,     0000,        0,        0,        0,        2,   385831,   384304,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24,     27.12,        1,   421746,   3.7455,   450880,      356,     0000, 2.3710954e-06,        0,        0,        4,   393575,   392342,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25,    28.125,        2,   429942,   3.8182,   459609,      364,     0000, 4.6517902e-06,        0,        0,        4,   401449,   399967,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26,     29.13,        3,   437727,   3.8909,   467978,      371,     0000, 6.8535868e-06,        0,        0,        3,   408452,   407590,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27,    30.135,        2,   445986,   3.9636,   476796,      379,     0000, 4.4844457e-06,        0,        0,        6,   416404,   414925,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28,     31.14,        1,   454049,   4.0364,   485436,      383,     0000, 2.2024055e-06,        0,        0,        1,   423977,   422466,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29,    32.145,        0,   462848,   4.1091,   494910,      388,     0000,        0,        0,        0,        4,   431938,   430629,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30,     33.15,        1,   470619,   4.1818,   503135,      396,     0000, 2.1248611e-06,        0,        0,        2,   438969,   437757,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31,    34.155,        1,   478076,   4.2545,   511165,      405,     0000, 2.0917176e-06,        0,        0,        6,   446170,   444549,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32,     35.16,        0,   486878,   4.3273,   520515,      412,     0000,        0,        0,        0,        4,   454584,   452713,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33,    36.165,        2,   496837,   4.4000,   531239,      419,     0000, 4.0254651e-06,        0,        0,        5,   463811,   462609,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34,     37.17,        0,   507653,   4.4727,   542755,      426,     0000,        0,        0,        0,        2,   473805,   473080,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35,    38.175,        0,   517047,   4.5455,   552838,      435,     0000,        0,        0,        0,        1,   483132,   481432,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36,     39.18,        1,   524907,   4.6182,   561191,      444,     0000, 1.9050994e-06,        0,        0,        2,   490339,   488666,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37,    40.185,        0,   533185,   4.6909,   570082,      449,     0000,        0,        0,        0,        2,   497881,   496430,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38,     41.19,        2,   541374,   4.7636,   578882,      454,     0000, 3.6943038e-06,        0,        0,        4,   505739,   503947,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39,    42.195,        0,   549715,   4.8364,   587717,      463,     0000,        0,        0,        0,        3,   513645,   511658,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40,      43.2,        0,   557774,   4.9091,   596362,      470,     0000,        0,        0,        0,        4,   521472,   519550,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41,    44.205,        0,   565819,   4.9818,   604988,      476,     0000,        0,        0,        0,        3,   529181,   527639,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42,     45.21,        1,   573743,   5.0545,   613481,      485,     0000, 1.7429407e-06,        0,        0,        2,   536886,   534921,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43,    46.215,        2,   582330,   5.1273,   622632,      494,     0000, 3.4344787e-06,        0,        0,        6,   544709,   542852,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44,     47.22,        1,   590275,   5.2000,   631102,      496,     0000, 1.6941256e-06,        0,        0,        6,   551432,   550268,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45,    48.225,        1,   597711,   5.2727,   639050,      500,     0000, 1.6730493e-06,        0,        0,        7,   558471,   556123,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46,     49.23,        0,   606967,   5.3455,   648976,      510,     0000,        0,        0,        0,        4,   566604,   564577,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47,    50.235,        1,   614901,   5.4182,   657358,      517,     0000, 1.6262781e-06,        0,        0,        4,   573331,   572095,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48,     51.24,        0,   622460,   5.4909,   665505,      524,     0000,        0,        0,        0,        8,   580801,   578595,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49,    52.245,        1,   630449,   5.5636,   674050,      530,     0000, 1.5861711e-06,        0,        0,        1,   588243,   587003,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50,     53.25,        0,   638399,   5.6364,   682554,      537,     0000,        0,        0,        0,        0,   596344,   594953,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51,    54.255,        0,   646747,   5.7091,   691477,      534,     0000,        0,        0,        0,        1,   604703,   603194,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52,     55.26,        0,   655330,   5.7818,   700684,      548,     0000,        0,        0,        0,        0,   613078,   611452,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53,    56.265,        2,   663323,   5.8545,   709228,      554,     0000, 3.0151223e-06,        0,        0,        7,   621038,   618883,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54,     57.27,        1,   671284,   5.9273,   717703,      564,     0000, 1.4896825e-06,        0,        0,        4,   629084,   626397,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55,    58.275,        0,   679647,   6.0000,   726696,      566,     0000,        0,        0,        0,        3,   636588,   634770,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56,     59.28,        2,   687052,   6.0727,   734595,      570,     0000, 2.9109878e-06,        0,        0,        5,   643491,   641401,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57,    60.285,        2,   695947,   6.1455,   744091,      578,     0000, 2.8737821e-06,        0,        0,        9,   651556,   649506,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58,     61.29,        0,   703368,   6.2182,   752119,      581,     0000,        0,        0,        0,        3,   658262,   656372,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59,    62.295,        1,   711711,   6.2909,   761086,      589,     0000, 1.4050647e-06,        0,        0,        6,   666214,   664381,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60,      63.3,        4,   720934,   6.3636,   770875,      595,     0000, 5.5483581e-06,        0,        0,       10,   674976,   673381,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61,    64.305,        3,   727747,   6.4364,   778232,      604,     0000, 4.1223117e-06,        0,        0,        6,   680997,   680176,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62,     65.31,        1,   735947,   6.5091,   786917,      605,     0000, 1.3587935e-06,        0,        0,        4,   688614,   687125,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63,    66.315,        3,   744293,   6.5818,   795900,      612,     0000, 4.0306707e-06,        0,        0,        5,   696841,   695044,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64,     67.32,        6,   752308,   6.6545,   804490,      618,     0000, 7.9754569e-06,        0,        0,        8,   704581,   702923,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65,    68.325,        5,   760046,   6.7273,   812636,      625,     0000, 6.5785492e-06,        0,        0,        7,   712219,   710165,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66,     69.33,        1,   768164,   6.8000,   821411,      633,     0000, 1.3018053e-06,        0,        0,       10,   720806,   717675,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67,    70.335,        6,   776379,   6.8727,   830118,      641,     0000, 7.7281843e-06,        0,        0,       10,   728106,   725135,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68,     71.34,        2,   784461,   6.9455,   838824,      652,     0000, 2.5495213e-06,        0,        0,        4,   735522,   732410,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69,    72.345,        2,   791738,   7.0182,   846724,      651,     0000, 2.5260882e-06,        0,        0,       11,   741941,   740210,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70,     73.35,        1,   800101,   7.0909,   855557,      656,     0000, 1.2498422e-06,        0,        0,        8,   750313,   747105,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71,    74.355,        2,   807962,   7.1636,   863987,      660,     0000, 2.4753639e-06,        0,        0,        8,   757015,   754632,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72,     75.36,        4,   815406,   7.2364,   871890,      669,     0000, 4.9055317e-06,        0,        0,       12,   763014,   760908,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73,    76.365,        7,   824295,   7.3091,   881329,      675,     0000, 8.4921054e-06,        0,        0,       12,   770639,   768003,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74,     77.37,        3,   831808,   7.3818,   889445,      684,     0000, 3.6066015e-06,        0,        0,        5,   776313,   774347,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75,    78.375,        1,   839222,   7.4545,   897437,      691,     0000, 1.1915798e-06,        0,        0,        7,   783020,   779438,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76,     79.38,        5,   848611,   7.5273,   907467,      697,     0000, 5.8919811e-06,        0,        0,       13,   790728,   787302,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77,    80.385,        5,   863492,   7.6000,   923286,      703,     0000, 5.7904416e-06,        0,        0,       10,   803182,   800589,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78,     81.39,        4,   873535,   7.6727,   934052,      712,     0000, 4.5790953e-06,        0,        0,        8,   812521,   810038,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79,    82.395,        4,   881499,   7.7455,   942509,      718,     0000, 4.5377249e-06,        0,        0,       10,   820754,   817353,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80,      83.4,        2,   888635,   7.8182,   950206,      726,     0000, 2.2506428e-06,        0,        0,        7,   827931,   824173,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81,    84.405,        1,   897514,   7.8909,   959699,      730,     0000, 1.1141887e-06,        0,        0,        4,   835890,   833338,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82,     85.41,        4,   905087,   7.9636,   967770,      739,     0000, 4.4194646e-06,        0,        0,       13,   842546,   840393,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83,    86.415,        5,   913876,   8.0364,   977122,      747,     0000, 5.4712018e-06,        0,        0,       12,   852166,   847338,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84,     87.42,        6,   921890,   8.1091,   985779,      756,     0000, 6.5083687e-06,        0,        0,       11,   859547,   856744,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85,    88.425,        3,   929710,   8.1818,   994210,      767,     0000, 3.2268127e-06,        0,        0,        8,   866794,   864107,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   86,     89.43,        4,   937974,   8.2545,  1003070,      772,     0000, 4.2645105e-06,        0,        0,        8,   874201,   871527,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   87,    90.435,        4,   945869,   8.3273,  1011575,      777,     0000, 4.2289154e-06,        0,        0,        7,   882412,   878875,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   88,     91.44,        3,   953517,   8.4000,  1019600,      783,     0000, 3.146247e-06,        0,        0,       11,   891086,   887040,        0,        0,        0,        0,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
